,ticker,date,count,length,PctOld,PctRecombination,ExtentOld,ExtentRecombination,AbnPctOld,AbnPctRecombination,AbnRet,|AbnRet|,AbnVol,Stories,AbnStories,Terms,MCap,BM,AbnRetPrev5,AbnVolPrev5,Illiq
37,ALLY,20150305,2,92.0,0.5,0.5,0.465,0.185,-0.04003862047862011,-0.08170004130905922,0.004094177154077679,0.004094177154077679,-0.005114594931434487,2,0.0,92.0,23.030731587132607,1.5108878497478654e-05,-0.016328524909039938,-0.009580966246674058,0.00020491400251182378
38,ALLY,20150311,4,130.25,0.75,0.5,0.57,0.24499999999999994,0.08299120086224783,-0.01548482516214289,0.021223864887874085,0.021223864887874085,-0.002985141059372372,4,0.4,130.25,23.02737185275077,1.5159725684729786e-05,0.004389206730008314,-0.00874096262074402,0.00018904125729771727
39,ALXN,20150506,1,147.0,1.0,1.0,0.69,0.44,0.15984958286004158,0.1834415472302971,-0.0690534490488223,0.0690534490488223,-0.08736465363309154,1,0.0,147.0,24.18519557454304,1.3849252980609302e-07,-0.01499636450489562,-0.00963428803631006,7.389209510680033e-05
40,AMAT,20150427,1,158.0,0.0,0.0,0.15,0.13,-0.3808240976732303,-0.12476419086878456,-0.0888288764853363,0.0888288764853363,-0.09143677583362605,1,0.0,158.0,23.95346558114028,5.170318972263318e-07,0.010423637618618677,-0.0035505984343882297,3.675509049955213e-05
41,AMGN,20150421,1,90.0,1.0,1.0,0.71,0.37,0.1841221752245179,0.10349258783664302,0.005255991495752605,0.005255991495752605,0.009148771551003807,1,0.0,90.0,25.56778780559342,5.427473470020551e-07,0.031046035087115915,-0.0018539717818673398,2.160956991391915e-05
42,AMGN,20150730,1,394.0,1.0,1.0,0.62,0.49,0.07964158242933063,0.2652967211420556,-0.005353306640028887,0.005353306640028887,-0.005025205927709565,1,0.0,394.0,25.582851413258965,5.52132976981194e-07,0.0590972861683048,0.001720842733555421,2.7373463600099143e-05
43,AMZN,20150423,1,315.0,0.0,0.0,0.44,0.08000000000000003,-0.0978514198409282,-0.1533233584222096,-0.005204146778825514,0.005204146778825514,-0.006919905023621723,1,0.0,315.0,25.925696438439335,2.7557134457470135e-07,0.015418288788821663,-0.0027663003656955183,1.029013587662376e-05
44,AMZN,20150723,1,172.0,1.0,0.0,0.95,0.08999999999999997,0.4183684556868175,-0.16254457467646846,-0.008577403877240361,0.008577403877240361,-0.019427312205948392,1,0.0,172.0,26.16114642438667,2.2804531300029368e-07,0.04756668508536829,0.004600390249791602,5.535852363595676e-06
45,ANTM,20150622,1,136.0,1.0,0.0,0.63,0.12,0.10056269038889187,-0.13839730303711945,0.04143250291627665,0.04143250291627665,0.030827093034210305,1,0.0,136.0,24.53222320258475,1.4532389451541867e-06,0.021538356580922857,-0.0007208585271036925,3.1794868933526194e-05
46,ANTM,20150722,2,147.5,0.5,0.5,0.67,0.54,0.16083727338651654,0.28296968506295794,-3.49677191793258e-05,3.49677191793258e-05,-0.012065055004764898,2,-0.01818181818181818,147.5,24.440840782892597,1.5611481447192994e-06,-0.04637863291815687,-0.011913655160170209,2.9899015550887587e-05
47,ANTM,20150724,1,386.0,0.0,0.0,0.56,0.41,0.01987604273928123,0.1844725491127587,-0.02208571181159472,0.02208571181159472,-0.03610562791172218,1,0.38181818181818183,386.0,24.419405823488592,1.594972508697854e-06,-0.02179783294210596,-0.0100284487564914,2.3014603462241515e-05
48,APA,20150408,1,152.0,1.0,1.0,0.93,0.3500000000000001,0.3995387688716516,0.09426265158371466,-0.001572380871364895,0.001572380871364895,-0.008817145386493426,1,0.0,152.0,23.936637804943736,1.956740034164335e-06,0.06806004873519207,0.009137049706833593,8.236867768864296e-05
49,APO,20150601,2,176.5,0.5,0.5,0.585,0.31499999999999995,0.07413877428304205,0.06259954675908119,0.009183755464072546,0.009183755464072546,-0.0022620334137661104,2,0.0,176.5,22.05584502593057,6.2381953926445235e-06,0.023825568743355695,-0.0011476790596753514,0.0002771306090860404
50,ARCC,20150723,1,174.0,0.0,0.0,0.39,0.06,-0.14174273755230415,-0.19223324069925615,-0.011413403877240363,0.011413403877240363,-0.02226331220594839,1,0.0,174.0,22.36123539126372,1.7736385457813034e-06,-0.02047931491463171,-0.009008809750208398,0.00024622748621057496
51,ARES,20150610,1,229.0,1.0,1.0,0.69,0.58,0.1555278861481183,0.33580418818456065,0.014510872287202617,0.014510872287202617,0.009047637927797295,1,0.0,229.0,21.151921752776758,1.408172139389813e-05,-0.0059423413030297145,-0.010063313385576514,0.006646623914763819
52,ARES,20150723,1,179.0,0.0,0.0,0.29,0.25,-0.2420164827308579,-0.001461088413949235,0.011572596122759637,0.011572596122759637,0.0007226877940516071,1,-0.01818181818181818,179.0,21.18392986255714,1.2897181309601722e-05,0.04625868508536829,0.0043387902497916036,0.042291302220183645
53,ARRS,20150422,1,178.0,0.0,0.0,0.56,0.51,0.02803779127313999,0.2583851836819649,0.013376832418925438,0.013376832418925438,0.006403495030005051,1,0.0,178.0,22.20140985169618,1.0200661375661376e-06,0.025976941554245,-0.0001820119507842671,0.00017713218271770437
54,ATI,20150623,1,304.0,0.0,0.0,0.35,0.09999999999999998,-0.18746347945728514,-0.13461745979138592,0.025927275398766804,0.025927275398766804,0.0266547117767005,1,0.0,304.0,21.954999721783945,1.9131838553403316e-06,-0.04399409249307727,-0.013362022168086924,0.0005801678593415094
55,AVGO,20150528,1,298.0,0.0,0.0,0.48,0.09999999999999998,-0.057247148118397824,-0.1353342022415679,-0.0038175435187374077,0.0038175435187374077,0.0012245750330868851,1,0.0,298.0,24.351150818750508,2.7985973712329726e-07,0.10352792213547601,0.012568172742685745,3.674640731966175e-05
56,AVP,20150514,1,144.0,0.0,0.0,0.26,0.0,-0.26996005523263444,-0.2570555456871563,0.05955342190516402,0.05955342190516402,0.05427924623521362,1,0.0,144.0,21.79464632643337,1.6689348613692576e-06,-0.06346608919792415,-0.0172805064073528,0.0003876036654455682
57,AXP,20150305,2,277.5,0.0,0.0,0.25,0.07500000000000001,-0.2654617928852185,-0.16339825151117401,0.010064177154077678,0.010064177154077678,0.0008554050685655127,2,0.0,277.5,25.132502102884168,1.9354029066417866e-06,-0.01775052490903994,-0.009865366246674057,1.870348712386477e-05
58,AXP,20150311,5,266.2,0.2,0.0,0.386,0.08600000000000002,-0.10123430527865164,-0.15455676071243205,0.021666864887874084,0.021666864887874084,-0.002542141059372372,5,0.4,266.2,25.116757681692036,1.966115849492777e-06,-0.017940793269991685,-0.01320696262074402,1.990205877308913e-05
59,AXP,20150416,1,250.0,1.0,1.0,0.7,0.27,0.164620589186941,0.028630752158972626,0.00947095403024475,0.00947095403024475,0.00860572475773445,1,-0.12727272727272726,250.0,25.113671753799743,1.9174159293082735e-06,0.0012708895806768648,-0.0030616144999937303,1.3000103743065714e-05
60,AXP,20150529,2,163.0,0.5,0.5,0.47,0.30999999999999994,-0.04009940672931767,0.055482299362036684,-0.003600902280441386,0.003600902280441386,-0.011898859367898409,2,-0.14545454545454545,163.0,25.12146488825617,1.9025313233620994e-06,-0.010189488811823957,-0.0078066534308677965,1.2578723717532792e-05
61,AXP,20150722,1,22.0,0.0,0.0,0.05,0.0,-0.4665911808632741,-0.2732703449392573,0.004837032280820674,0.004837032280820674,-0.0071930550047649,1,-0.03636363636363636,22.0,25.10585137540447,1.9633023961624013e-06,-0.020242632918156873,-0.006686455160170207,1.3134826009668017e-05
62,BA,20150224,2,320.5,0.5,0.5,0.58,0.45,0.0629777721229009,0.21675990893895505,-0.002121750438768879,0.002121750438768879,-0.008284511652949108,2,0.0,320.5,25.41859436386808,9.064579164087313e-07,0.02354497536394816,0.0008815250829831367,1.609895786424248e-05
63,BA,20150623,1,262.0,1.0,1.0,0.97,0.5,0.4341287390531643,0.2601925675914918,-0.014985724601233198,0.014985724601233198,-0.014258288223299505,1,0.0,262.0,25.3402626381084,9.662546366198152e-07,0.01626490750692273,-0.0013102221680869235,1.2199647406608721e-05
64,BA,20150713,1,431.0,1.0,1.0,0.76,0.35000000000000003,0.21860467042730392,0.1289835461557826,0.0014353394667576628,0.0014353394667576628,0.009041906873920404,1,-0.01818181818181818,431.0,25.33773097308423,9.719437151578952e-07,0.043938740887278525,-0.00042433493491028163,2.3155249629388447e-05
65,BA,20150721,2,196.5,0.5,0.5,0.5900000000000001,0.5100000000000001,0.07808871715377308,0.2606192241082493,-0.01278950779314236,0.01278950779314236,-0.018445581349686945,2,-0.03636363636363636,196.5,25.342037867306004,9.67766657915844e-07,-0.030129288865303194,-0.00631396806542117,1.7136840808211263e-05
66,BA,20150722,1,457.0,0.0,0.0,0.42,0.06,-0.12208169725992908,-0.15853964029751969,0.014468032280820674,0.014468032280820674,0.0024379449952351,1,0.36363636363636365,457.0,25.35767316553486,9.527530148516702e-07,-0.03861263291815688,-0.010360455160170206,1.7629671975939336e-05
67,BA,20150729,2,104.0,0.5,0.5,0.725,0.475,0.21893796817774705,0.2104623595942977,0.004096637036185532,0.004096637036185532,0.009372654579283258,2,0.1272727272727273,104.0,25.313599931985472,9.956830038172624e-07,0.008431681412939934,-0.01187349918325421,2.1038107456035183e-05
68,BABA,20150311,1,423.0,0.0,0.0,0.1,0.03,-0.4411774018677112,-0.19179688467215908,0.005556864887874085,0.005556864887874085,-0.018652141059372372,1,0.0,423.0,24.44508777964868,1.0526208933971468e-06,0.03498120673000832,-0.0026225626207440214,1.240944779492749e-05
69,BAC,20150224,1,271.0,1.0,1.0,0.63,0.52,0.09377138119385796,0.2813398773250485,0.01131524956123112,0.01131524956123112,0.005152488347050892,1,0.0,271.0,25.86552945606554,1.229983348912822e-05,-0.03490002463605184,-0.010807474917016863,6.808363594029238e-06
70,BAC,20150305,2,259.0,1.0,1.0,0.9,0.545,0.3852691407675201,0.30425121761005874,0.013716177154077679,0.013716177154077679,0.004507405068565513,2,-0.01818181818181818,259.0,25.84407906412931,1.2566519775354664e-05,-0.03883052490903994,-0.01408136624667406,8.048309464581747e-06
71,BAC,20150311,5,268.2,0.4,0.2,0.5660000000000001,0.16600000000000004,0.07868645104559124,-0.07430215736829038,0.037634864887874084,0.037634864887874084,0.013425858940627627,5,0.38181818181818183,268.2,25.84407906412931,1.2566519775354664e-05,0.0012862067300083158,-0.009361562620744019,8.784616191433835e-06
72,BAC,20150415,1,86.0,0.0,0.0,0.04,0.02,-0.4855090725715908,-0.2472307097097335,-0.013034514815651233,0.013034514815651233,-0.0176450628954387,1,-0.14545454545454545,86.0,25.830242398487325,1.2977793674536623e-05,0.013928023524963206,-0.0010570309982046752,5.253704695021029e-06
73,BAC,20150508,1,452.0,1.0,0.0,0.63,0.09999999999999998,0.08804779479774527,-0.1190090832442144,0.00783305791643793,0.00783305791643793,0.006546764297170516,1,-0.16363636363636364,452.0,25.867232423648517,1.250651480348188e-05,0.033026423637490664,-0.002574922499682243,6.726690611644853e-06
74,BAC,20150520,2,391.0,0.5,0.0,0.565,0.0,0.045748182238768316,-0.2255655551629105,-0.0008551325714374266,0.0008551325714374266,-0.007656294099145415,2,-0.18181818181818182,391.0,25.895028775151616,1.2163666364292271e-05,0.00830374962713974,-0.0014909931293509374,8.03734276161248e-06
75,BAC,20150715,3,214.33333333333331,0.0,0.0,0.19000000000000006,0.12000000000000005,-0.3104844756132133,-0.12712381136159312,0.02654571427729551,0.02654571427729551,0.02589071794542605,3,-0.05454545454545454,214.33333333333331,25.938754773045698,1.1673073529156391e-05,0.011065469874615983,-0.0007751897946750364,1.2561406964622328e-05
76,BAC,20150722,1,52.0,0.0,0.0,0.18,0.11,-0.3417358508549995,-0.1629860588342154,0.024795032280820674,0.024795032280820674,0.012764944995235101,1,0.5454545454545454,52.0,25.96687811132778,1.1349361007549171e-05,0.03460036708184312,0.004282144839829792,5.0853269413545236e-06
77,BBT,20150305,2,341.0,1.0,0.5,0.8200000000000001,0.2250000000000001,0.30229196607753084,-0.005916047901494942,0.007847177154077678,0.007847177154077678,-0.0013615949314344875,2,0.0,341.0,24.026859127299865,6.865577644576075e-06,-0.013027524909039943,-0.008920766246674058,6.089080096854068e-05
78,BBT,20150311,4,233.5,0.5,0.5,0.6124999999999999,0.3949999999999999,0.11986639303706426,0.15031150325164214,0.028015864887874085,0.028015864887874085,0.0038068589406276285,4,0.4,233.5,24.025003101312993,6.878332167801137e-06,0.0011262067300083153,-0.00939356262074402,9.114823620897466e-05
79,BBY,20150521,1,227.0,0.0,0.0,0.48,0.47,-0.05438234720736501,0.22552849182087306,0.040890040164378964,0.040890040164378964,0.033312268776139374,1,0.0,227.0,23.28013838771952,1.0638657227907909e-06,-0.0815996714015037,-0.019188674677721236,6.794261838679168e-05
80,BGC,20150317,1,488.0,0.0,0.0,0.27,0.05000000000000002,-0.2728598370513277,-0.16569801052742686,0.19950969182370998,0.19950969182370998,0.20682189064122053,1,0.0,488.0,20.375678518032355,4.766061845722038e-06,-0.042536465828050034,-0.016700988825175032,0.0030634833666939474
81,BGCP,20150317,1,265.0,0.0,0.0,0.02,0.0,-0.5159914422415209,-0.23942275145929776,-0.009860308176290015,0.009860308176290015,-0.002548109358779453,1,0.0,265.0,21.230427295852078,1.6567356443497834e-06,0.029024534171949966,-0.0023887888251750327,0.0018852563490186728
82,BHI,20150722,1,297.0,0.0,0.0,0.6,0.31999999999999995,0.06278924285641185,0.08454557727645877,-0.034587967719179324,0.034587967719179324,-0.0466180550047649,1,0.0,297.0,23.991266138095522,9.908306027149362e-07,-0.027236632918156874,-0.008085255160170208,7.529556945711042e-05
83,BIIB,20150724,1,185.0,0.0,0.0,0.41,0.34,-0.12233730953844507,0.08945398372654499,-0.21486071181159472,0.21486071181159472,-0.22888062791172217,1,0.0,185.0,25.06577513347817,2.1793385804155185e-07,-0.05283783294210595,-0.016236448756491398,1.2600322066144375e-05
84,BLDR,20150413,1,368.0,0.0,0.0,0.48,0.04999999999999999,-0.05958177880269432,-0.17741951394328606,0.6706778690855175,0.6706778690855175,0.6712335620192061,1,0.0,368.0,20.803837942925473,5.770384359543762e-07,-0.027447060099904767,-0.00783949645480712,0.009733021701775405
85,BLK,20150416,1,44.0,0.0,0.0,0.34,0.18000000000000002,-0.18060771105413204,-0.09398483457673217,-0.01696904596975525,0.01696904596975525,-0.01783427524226555,1,0.0,44.0,24.860176455064373,3.876656972967033e-06,0.006583889580676864,-0.00199901449999373,3.225592407614146e-05
86,BLK,20150715,1,14.0,1.0,1.0,0.94,0.18999999999999995,0.4254511680445205,-0.0785868009296653,0.0054097142772955124,0.0054097142772955124,0.0047547179454260555,1,0.0,14.0,24.7580511154279,4.1925478058532576e-06,-0.014865530125384017,-0.005961389794675035,3.7678403647782355e-05
87,BMY,20150723,1,238.0,0.0,0.0,0.56,0.24000000000000005,0.025131372185587808,-0.002969394080551801,-0.012394403877240362,0.012394403877240362,-0.023244312205948393,1,0.0,238.0,25.47790270853987,2.75177343698737e-07,-0.00864231491463171,-0.006641409750208398,1.797419300774189e-05
88,BX,20150410,3,228.33333333333331,0.3333333333333333,0.3333333333333333,0.57,0.43666666666666665,0.06887227320031597,0.19150040113960576,0.015945380207932933,0.015945380207932933,0.015087574447053513,3,0.0,228.33333333333331,23.7487886266709,1.572771495585829e-06,-0.00249993616231615,-0.00471391135003177,3.965673329609689e-05
89,BX,20150507,1,45.0,0.0,0.0,0.09,-0.010000000000000007,-0.4307558529241829,-0.28387695130717633,0.016814435203689426,0.016814435203689426,0.0054595696692948635,1,-0.05454545454545454,45.0,23.825075177873718,1.4572524740399621e-06,0.013086595878464505,-0.006667635331673222,7.454549119854307e-05
90,BX,20150529,2,389.5,0.5,0.5,0.52,0.435,0.0007921198221532143,0.20927997348060146,0.004915097719558614,0.004915097719558614,-0.003382859367898409,2,-0.07272727272727272,389.5,23.89876731531349,1.3537258207720825e-06,-0.0024084888118239564,-0.006250453430867794,3.501523154091247e-05
91,BX,20150602,1,164.0,1.0,0.0,0.83,0.1499999999999999,0.2988234061715213,-0.10380423059916656,-0.006428240993797663,0.006428240993797663,-0.008971535923234571,1,0.32727272727272727,164.0,23.89279440529805,1.3618356989610395e-06,0.01064228946988165,-0.005715753441916929,3.852623092981553e-05
92,BX,20150716,2,245.5,0.5,0.5,0.56,0.3300000000000001,0.04582895892330696,0.08748090244449523,0.015637114150233885,0.015637114150233885,0.008566882825466613,2,-0.07272727272727272,245.5,23.846822845772994,1.086083423633663e-06,0.0527802425402017,0.007768961642817607,9.045497184548755e-05
93,BX,20150723,3,257.0,0.0,0.0,0.3233333333333333,0.1533333333333333,-0.17902065878633186,-0.08799900091692361,-0.038755403877240364,0.038755403877240364,-0.049605312205948396,3,0.32727272727272727,257.0,23.829790803878563,1.1047400714016035e-06,-0.005831314914631713,-0.0060792097502083975,4.2126419970204456e-05
94,C,20150302,2,272.0,0.5,0.5,0.55,0.18500000000000005,0.034751386167802815,-0.054088267031569916,0.023925185087533923,0.023925185087533923,0.014326427960087911,2,0.0,272.0,25.792577553165557,1.158351758618315e-05,0.002925994982248668,-0.0038168423742465296,7.238865436954263e-06
95,C,20150303,1,297.0,1.0,1.0,0.76,0.37,0.22278924285641188,0.1345455772764588,-0.0027705827265058058,0.0027705827265058058,-0.001350364677205505,1,0.4,297.0,25.820970924292702,1.1259247813192113e-05,0.04223279219323928,0.0020711160059867424,8.999515432115876e-06
96,C,20150311,1,389.0,0.0,0.0,0.56,0.4600000000000001,0.019787665719049108,0.2347827925115033,0.03884086488787408,0.03884086488787408,0.014631858940627629,1,-0.05454545454545454,389.0,25.777007800871583,1.176528142277378e-05,-0.030570793269991684,-0.015732962620744022,6.437357995043223e-06
97,C,20150313,1,66.0,1.0,1.0,0.88,0.7,0.3565464104946324,0.4292270587904,-0.022616291134147908,0.022616291134147908,-0.016373629344841698,1,0.14545454545454548,66.0,25.820229084496066,1.1267603470196338e-05,0.03918642142514725,-0.004479062182671946,1.0634115171086308e-05
98,C,20150401,1,271.0,0.0,0.0,0.42,0.16999999999999998,-0.11622861880614205,-0.0686601226749515,0.011464607101805356,0.011464607101805356,-0.004818912527477966,1,-0.09090909090909091,271.0,25.77250985940735,1.1749502419523786e-05,0.003764526618521018,-0.007781005830920273,8.580757799393087e-06
99,C,20150402,1,260.0,1.0,1.0,0.94,0.33,0.404209464233582,0.08993484811986582,0.009388504145521554,0.009388504145521554,-0.0007885000290697285,1,0.1090909090909091,260.0,25.77852637440252,1.1679023593090883e-05,0.020381132204884765,-0.005188031762485808,6.240311483494699e-06
100,C,20150413,1,257.0,0.0,0.0,0.3,0.15,-0.23566852533810595,-0.09045365001245118,-0.001747130914482439,0.001747130914482439,-0.0011914379807938394,1,-0.12727272727272726,257.0,25.793887659564007,1.1500989696854741e-05,-0.005420060099904769,-0.0034340964548071214,7.384581093352318e-06
101,C,20150416,1,289.0,0.0,0.0,0.1,0.020000000000000004,-0.4369160730844723,-0.2164241939429003,0.01014795403024475,0.01014795403024475,0.00928272475773445,1,0.07272727272727275,289.0,25.82206912251803,1.1181399394052182e-05,0.013039889580676863,-0.0007078144999937298,6.591691966902095e-06
102,C,20150420,1,418.0,1.0,1.0,0.68,0.4400000000000001,0.13896050016195727,0.21771078243316552,0.014642316760200863,0.014642316760200863,-0.0034297490803521227,1,0.27272727272727276,418.0,25.809391846099974,1.1324051393826207e-05,0.0034895874124326147,-0.0036397095619556826,7.873682225015842e-06
103,C,20150508,2,454.0,0.0,0.0,0.44,0.31,-0.08098501046293832,0.09062468913944366,0.008220057916437928,0.008220057916437928,0.006933764297170516,2,-0.18181818181818182,454.0,25.81376351476651,1.1274654445386153e-05,0.013539423637490668,-0.006472322499682241,1.1130450420269814e-05
104,C,20150512,1,285.0,1.0,1.0,0.95,0.36,0.4132337018355472,0.1230854902935806,0.00075896846051615,0.00075896846051615,-0.009720977839522308,1,0.2181818181818182,285.0,25.81600190406149,1.1249445603697196e-05,-0.008566540099478428,-0.007087341448453401,1.0099744039873232e-05
105,C,20150519,1,135.0,1.0,1.0,0.67,0.4400000000000001,0.1406296548551894,0.18143333489558303,0.009337019159969933,0.009337019159969933,0.006198890546646912,1,-0.01818181818181816,135.0,25.836655413423077,1.1019487964052354e-05,0.008359698927685956,-0.002948166806584782,9.933983180502111e-06
106,C,20150520,2,62.5,0.5,0.5,0.64,0.36,0.13796929216783116,0.08808520531529868,-0.007018132571437428,0.007018132571437428,-0.013819294099145417,2,-0.03636363636363635,62.5,25.845377983717924,1.0923787688627257e-05,0.016937749627139738,0.00023580687064906226,1.1163577874371122e-05
107,C,20150625,1,190.0,0.0,0.0,0.12,0.1,-0.4125985868705537,-0.1497928876349237,-0.0010358260251395563,0.0010358260251395563,-0.01376586118230412,1,-0.2,190.0,25.87606967435975,1.0593610935546695e-05,-0.011747816800737552,-0.005896648111482489,9.946377562773624e-06
108,C,20150716,1,480.0,0.0,0.0,0.31,0.16,-0.2326629595852103,-0.056420283527890885,0.03812011415023389,0.03812011415023389,0.031049882825466616,1,-0.12727272727272726,480.0,25.891911245091794,1.0413275850015083e-05,0.0512432425402017,0.007461561642817605,1.2722945400023186e-05
109,C,20150724,1,190.0,0.0,0.0,0.15,0.01999999999999999,-0.3825985868705537,-0.2297928876349237,-0.01360071181159472,0.01360071181159472,-0.02762062791172218,1,-0.14545454545454545,190.0,25.9225258809114,1.0099307733934227e-05,0.01523316705789404,-0.002622248756491399,4.705980950470245e-06
110,CAG,20150618,1,433.0,0.0,0.0,0.28,0.14,-0.2614492999791668,-0.08082272814412401,0.0065275504555809445,0.0065275504555809445,0.002039593510642434,1,0.0,433.0,23.533410594262218,1.0559751463534048e-06,0.011891095638238954,-0.001312623801017354,4.036837317472803e-05
111,CAH,20150605,1,304.0,0.0,0.0,0.4,0.29000000000000004,-0.1374634794572851,0.05538254020861413,0.01320888586810446,0.01320888586810446,-0.0007638626395658384,1,0.0,304.0,24.08406936367348,9.679188402384794e-07,-0.003177949050231656,-0.007103795363093746,2.0294023663907757e-05
112,CAT,20150723,1,426.0,0.0,0.0,0.43,0.07,-0.11125951209387792,-0.15150317891614168,-0.032212403877240364,0.032212403877240364,-0.043062312205948396,1,0.0,426.0,24.571350435532377,1.7534434177356162e-06,-0.06328531491463171,-0.017570009750208396,2.2478847370857666e-05
113,CBS,20150507,2,166.0,1.0,0.5,0.69,0.09499999999999996,0.17972723087444142,-0.15904154273948867,0.023747435203689424,0.023747435203689424,0.012392569669294863,2,0.0,166.0,21.623536156563027,9.668052109183159e-06,0.0072535958784645084,-0.007834235331673222,0.05644354463551284
114,CCI,20150514,1,403.0,0.0,0.0,0.28,0.18000000000000002,-0.2606176458505717,-0.04378792343465557,0.004927421905164018,0.004927421905164018,-0.00034675376478637745,1,0.0,403.0,24.043573784229796,7.627878244596749e-07,-0.0032400891979241456,-0.005235306407352796,6.389709842617463e-05
115,CCI,20150714,1,16.0,0.0,0.0,0.06,0.0,-0.4551048259932767,-0.2703169882004384,-0.004101163740288679,0.004101163740288679,0.0019918541240582345,1,-0.01818181818181818,16.0,24.017293688039867,7.79617546353663e-07,0.0017226072940556801,-0.006082250038662934,8.127221522912344e-05
116,CELG,20150714,1,92.0,0.0,0.0,0.07,-0.009999999999999995,-0.4560577507124791,-0.27614565327943336,0.004199836259711322,0.004199836259711322,0.010292854124058236,1,0.0,92.0,25.287157778514757,1.8493539917843776e-07,0.017885607294055677,-0.0028496500386629335,3.7119191299347824e-05
117,CG,20150707,1,18.0,1.0,1.0,0.85,0.78,0.3343717689096324,0.5083980855583317,0.001780973679151015,0.001780973679151015,-0.009318447095881262,1,0.0,18.0,21.50705905527312,1.5710331874396004e-05,-0.005224294468462433,-0.009802703614559967,0.0008612014173322469
118,CHTR,20150226,1,395.0,1.0,0.0,0.86,0.04999999999999993,0.31961254509594306,-0.17460095993702784,0.00036324051333504236,0.00036324051333504236,-0.006815408008825949,1,0.0,395.0,23.739663110943987,1.2023940130083849e-06,0.037228849798470215,0.0028896113423245206,5.575528876999789e-05
119,CHTR,20150331,1,189.0,0.0,0.0,0.39,0.08000000000000003,-0.14254676007334532,-0.1699428350080514,0.04133306699859205,0.04133306699859205,0.04693645395893329,1,-0.01818181818181818,189.0,23.81420647330337,1.1160227152108588e-06,-0.004157368781094607,-0.011913809803368697,0.00010679508363531578
120,CHTR,20150417,2,164.0,0.5,0.5,0.77,0.5,0.2598425364053801,0.2456413813712077,-0.019256805916301984,0.019256805916301984,-0.02648874408686877,2,-0.03636363636363636,164.0,23.77091372345758,1.15875366165089e-06,-0.01650722646333247,-0.006364245855171226,7.696050803765313e-05
121,CHTR,20150424,2,68.0,0.5,0.5,0.575,0.355,0.07234152797222237,0.08401504821409561,0.009858643722565286,0.009858643722565286,0.00455039535102384,2,0.36363636363636365,68.0,23.74122994664288,1.1936654400079423e-06,-0.038469812020248594,-0.013714026321966754,7.56006585278533e-05
122,CHTR,20150512,1,388.0,0.0,0.0,0.1,-0.009999999999999995,-0.4401829364096145,-0.2353204637048489,-0.0030340315394838495,0.0030340315394838495,-0.013513977839522308,1,-0.10909090909090909,388.0,23.71396486896513,1.2266585570448652e-06,-0.05249254009947843,-0.015872541448453396,6.572045287557171e-05
123,CHTR,20150520,1,47.0,1.0,1.0,0.98,0.76,0.4589542956692354,0.4863551755730224,-0.024886132571437427,0.024886132571437427,-0.03168729409914541,1,-0.12727272727272726,47.0,23.732501402304035,1.2041300054997418e-06,0.011865749627139734,-0.0007785931293509383,2.409051461325783e-05
124,CHTR,20150522,1,421.0,0.0,0.0,0.01,0.0,-0.5311223999032563,-0.2219933920704353,-0.021721965262453412,0.021721965262453412,-0.02351066150255822,1,0.07272727272727275,421.0,23.720661681997704,1.2184712989000686e-06,-0.0007900531422887613,-0.003487470169536084,3.687823701791703e-05
126,CHTR,20150526,1,433.0,0.0,0.0,0.38,0.12,-0.1614492999791668,-0.10082272814412402,0.027494249553229093,0.027494249553229093,0.01896025911854067,1,0.29090909090909095,433.0,23.704767755577592,1.2379923139148293e-06,-0.03598454302785297,-0.012053672565397229,2.9560576355621288e-05
127,CHTR,20150730,1,284.0,0.0,0.0,0.24,0.15,-0.2967285943313287,-0.08703766403799024,0.012945693359971111,0.012945693359971111,0.013273794072290433,1,-0.07272727272727272,284.0,23.743591622570722,8.44912995461159e-07,0.004677286168304793,-0.009163157266444576,3.4559579772852366e-05
128,CI,20150622,1,442.0,1.0,0.0,0.94,0.09999999999999998,0.3983103006365079,-0.1199576682615808,0.05247950291627665,0.05247950291627665,0.04187409303421031,1,0.0,442.0,24.481008949199612,1.3563552478798023e-06,0.12375835658092288,0.01972314147289631,2.574646701003701e-05
129,CI,20150722,2,138.0,0.5,0.5,0.475,0.33,-0.033551001223112886,0.07138594348623599,0.002876032280820674,0.002876032280820674,-0.0091540550047649,2,-0.01818181818181818,138.0,24.385344352242594,1.4670973614827882e-06,-0.05022363291815687,-0.012682655160170206,2.34491604679765e-05
130,CI,20150724,1,378.0,1.0,0.0,0.71,0.039999999999999925,0.17011444610309312,-0.1863618092991052,-0.05003171181159472,0.05003171181159472,-0.06405162791172218,1,0.38181818181818183,378.0,24.380441798528356,1.4743075448156024e-06,-0.005871832942105963,-0.006843248756491398,1.7691965885130192e-05
131,CMCSA,20150224,1,135.0,1.0,1.0,0.91,0.46,0.3806296548551894,0.20143333489558296,0.01669624956123112,0.01669624956123112,0.010533488347050892,1,0.0,135.0,25.547237836129764,1.2802584976883597e-06,-0.031360024636051836,-0.010099474917016862,1.1141071246361013e-05
132,CMCSA,20150226,2,156.5,0.0,0.0,0.11,0.045,-0.3997152491913287,-0.21056062690499225,-0.007354759486664957,0.007354759486664957,-0.014533408008825948,2,0.2,156.5,25.563542545154707,1.259553508507416e-06,0.01641484979847022,-0.0012731886576754807,1.0282680917693506e-05
