,ticker,date,assets
1468,BBVA1,20151030,89360.0
55264,CBOE,20151030,397.41900000000004
24195,VRTS,20151030,826.763
50900,CPLP,20151030,1577.2620000000002
42711,CEG1,20151030,8134.0
13227,ADSW,20151030,3463.6
579,PNW1,20151030,14838.052
1583,CVX,20151030,268449.0
14296,RBNC,20151030,852.689
24935,PPL5,20151030,8232.0
22475,PPL6,20151030,6116.0
50727,TFSL,20151030,12368.886
42562,COL,20151030,7389.0
30619,SWC,20151030,1317.1870000000001
29914,COB,20151030,2353.294
50712,UFS,20151030,5789.0
49923,KED,20151030,392.94599999999997
9825,WACLY,20151030,2506.519
39220,AXL,20151030,3398.5
44527,TXU3,20151030,19165.0
50916,TYPE,20151030,390.161
23422,CCJ,20151030,6464.834
35673,MBRG,20151030,1261.29
3696,WELL,20151030,27456.366
36155,NWFL,20151030,749.329
44373,GTU,20151030,789.305
44790,IEGH,20151030,8.654
4733,LECO,20151030,1928.0910000000001
30003,GBX,20151030,1790.5120000000002
11295,PPL7,20151030,14377.0
13823,ACNB,20151030,1132.5430000000001
35745,REMY,20151030,1292.58
33372,SBSI,20151030,4837.475
41534,TKC,20151030,6762.066
5465,MYL,20151030,21316.5
38599,SAL,20151030,904.2330000000001
1372,CPTP,20151030,22.653000000000002
2888,XOM,20151030,340662.0
1797,AON,20151030,27206.0
45766,HPY,20151030,1452.739
35681,CHH,20151030,712.762
12529,BNPQY,20151030,2394713.339
36202,KISB,20151030,692.8860000000001
16168,CBFV,20151030,824.148
36730,ESALY,20151030,8238.912
11221,BRGYY,20151030,59861.0
50812,CQP,20151030,12547.332
3560,MGI,20151030,4511.4
23868,WETF,20151030,292.416
25986,WINS,20151030,251.005
12860,ABBV,20151030,54832.0
55576,TOWR,20151030,1202.961
53212,BKJ,20151030,810.182
16974,SMLR,20151030,3.52
59300,BRFS,20151030,10110.16
7155,SHEN,20151030,620.244
25712,ABTX,20151030,2012.35
28145,BCO,20151030,1977.1
1757,CL,20151030,13563.0
33941,CPN,20151030,17898.0
6587,PNM,20151030,6052.852
34764,FSBK,20151030,913.368
59186,ABEV,20151030,22258.981
11463,OSB,20151030,1653.0
44615,EXC2,20151030,46479.0
4004,ITT,20151030,3478.3
17069,CQH,20151030,1.286
30759,FBTT,20151030,886.551
37623,NWYF,20151030,945.471
59710,IBN,20151030,129894.962
5583,NPK,20151030,374.05699999999996
44720,PNM1,20151030,4637.553
23928,EEP,20151030,18406.9
28411,CASH,20151030,2529.705
59162,KNMCY,20151030,2895.685
43163,BKFG,20151030,5.6770000000000005
37430,HFBC,20151030,882.7360000000001
59734,DCMYY,20151030,60397.420999999995
19503,IRMD,20151030,31.051
4052,IMO,20151030,32436.548
6837,RICOY,20151030,23498.831000000002
40823,BBGI,20151030,310.134
33562,KTYB,20151030,933.5419999999999
39421,3FBPI,20151030,404.64
44017,STX,20151030,9079.0
37478,THM,20151030,63.358999999999995
32783,PBHC,20151030,607.198
6611,PEG,20151030,36424.0
48839,PSX,20151030,49415.0
61119,LPG,20151030,1488.0420000000001
44050,OLCB,20151030,315.075
38661,FNCB,20151030,1055.219
53148,MLVF,20151030,655.69
7621,TTDKY,20151030,12061.506000000001
43915,PFS,20151030,8858.588
16200,KNBWY,20151030,21064.101000000002
47684,URG,20151030,99.99700000000001
26099,EGO,20151030,7108.231
12183,BBVA,20151030,833217.627
61023,GIDYL,20151030,28.764
7827,PNM2,20151030,1293.197
36802,SHCAY,20151030,14915.767
2941,RUSMF,20151030,1401.388
13012,FRFHF,20151029,42664.9
2358,DBD,20151029,2275.1
36507,XEL5,20151029,13869.378999999999
21706,BXLT,20151029,12906.0
36451,COFS,20151029,554.7909999999999
39594,LOAN,20151029,29.773000000000003
42079,EXAS,20151029,393.98900000000003
42119,CSCD,20151029,133.227
17351,FTAI,20151029,1682.136
51565,VR,20151029,11235.963
37120,AMT,20151029,26926.787999999997
29603,FMBH,20151029,2092.028
42142,SGEN,20151029,907.34
7291,SCG1,20151029,14312.0
36491,CNXN,20151029,610.082
52891,SWI,20151029,827.757
7283,SNE,20151029,140482.247
12569,DNKEY,20151029,500965.256
11799,MTH,20151029,2663.886
7307,PES,20151029,949.128
17146,CRCM,20151029,146.218
45887,KRNY,20151029,4301.941
7835,TPL,20151029,51.73
2398,DXYN,20151029,312.387
45712,DLR,20151029,9501.013
28939,EMN,20151029,15880.0
7395,NCE2,20151029,4837.441
13509,IBCP,20151029,2394.861
28920,SHOO,20151029,969.885
12577,DB,20151029,1919165.259
33203,CRR,20151029,913.3480000000001
13663,NPBC,20151029,9587.459
56004,PF,20151029,5272.075
52574,BWEN,20151029,123.46700000000001
22876,GCI,20151029,2317.301
48385,MLIXF,20151029,2.779
42703,ZBH,20151029,26689.1
29374,IVZ,20151029,24962.2
16766,MEP,20151029,5292.8
7163,SHW,20151029,6102.023
16837,BPSR,20151029,0.13699999999999998
52582,AHC,20151029,228.14700000000002
36921,AFLYY,20151029,26326.693
13727,PEBO,20151029,3228.83
17554,LC,20151029,5359.75
42390,OMCL,20151029,576.722
41934,SNP,20151029,220972.68600000002
29890,ESS,20151029,12012.716999999999
29483,CBRI,20151029,500.43800000000005
48441,HTBI,20151029,2726.0
51992,CVI,20151029,3541.4
44108,LSG,20151029,496.10699999999997
17466,NEWM,20151029,1181.276
2690,EDE,20151029,2462.843
36650,BAYRY,20151029,83123.414
52548,SFBC,20151029,502.02099999999996
36248,SAAS,20151029,258.512
21924,FFXDF,20151029,1008.299
56331,GNC,20151029,2663.526
25395,UVE,20151029,1078.366
33057,CENX,20151029,1906.701
13167,NTR,20151029,17465.0
12010,GG,20151029,27023.0
29993,BBD,20151029,265708.418
39442,EXTR,20151029,393.48699999999997
12002,TORM,20151029,43.471000000000004
25340,GTLS,20151029,1439.154
13183,LSCC,20151029,831.547
1986,CMS,20151029,19452.0
33618,EVSNF,20151029,5.404
42263,OIS,20151029,1648.338
60919,CNHI,20151029,46926.0
8011,E1,20151029,8006.879
29977,AKO.B,20151029,3039.312
2807,ESCA,20151029,149.53799999999998
39923,BMRN,20151029,3624.853
12082,CVRR,20151029,2506.2
52073,IQNT,20151029,200.192
60273,CATM,20151029,1357.395
33278,FCN,20151029,2294.012
45782,BBW,20151029,183.304
13767,WSFS,20151029,5067.942
48928,TSRO,20151029,314.867
56580,ACRX,20151029,131.56
61095,ALLE,20151029,2409.0
2520,FLS,20151029,5158.255
11874,FWMHQ,20151029,343.04699999999997
37240,COLM,20151029,1876.876
28821,WMAR,20151029,415.707
7025,SCG,20151029,16506.0
21776,TRMB,20151029,3719.9
55988,MMYT,20151029,264.86400000000003
60479,EURN,20151029,3130.861
7738,TFX,20151029,3907.7009999999996
12657,IX,20151029,92484.425
60503,HTWR,20151029,488.466
2215,DAIO,20151029,19.104
7438,SMP,20151029,685.547
51966,DFT,20151029,2948.72
36068,INGR,20151029,5444.0
28583,RVSB,20151029,896.302
42359,SNMX,20151029,34.815
60775,BSBR,20151029,154512.298
13350,EA,20151029,6000.0
33318,NBIX,20151029,492.436
13003,RKUS,20151029,403.36400000000003
44132,MOH,20151029,5915.031
42158,HBIO,20151029,133.555
42647,BG,20151029,18439.0
36826,DEG,20151029,13819.671999999999
48615,FELP,20151029,1907.4229999999998
39413,CFFN,20151029,9844.161
12757,ANZBY,20151029,624709.8
29499,SCSC,20151029,1543.267
46194,EXLS,20151029,619.938
7457,SXI,20151029,657.5239999999999
17562,SABR,20151029,5331.72
60411,KRG,20151029,3837.647
51887,MSCI,20151029,3366.7909999999997
12733,NVLN,20151029,150.21200000000002
25427,ULBI,20151029,81.352
41856,ITGR,20151029,983.622
12262,TRS,20151029,1312.96
13310,DGII,20151029,300.36
22702,NOK,20151029,22916.702
42663,PDFS,20151029,192.06
51722,MDXG,20151029,125.927
51897,LPLA,20151029,3979.3579999999997
13302,CPF,20151029,5021.833
45565,VVI,20151029,736.4010000000001
25162,KEM,20151029,738.913
12301,SCTY,20151029,6512.343000000001
13938,UBSI,20151029,12556.928999999998
20934,SYNH,20151029,1303.0410000000002
36666,DLAKY,20151029,37012.076
40524,CHTR,20151029,36873.0
30896,AUY,20151029,12162.5
40452,NEO,20151029,83.741
8634,WRI,20151029,3895.337
27976,THRM,20151029,625.688
35393,PSMT,20151029,991.692
19837,SBCP,20151029,442.085
6464,PJC,20151029,2299.062
18498,GLOP,20151029,1379.989
6472,PBI,20151029,6141.781
49326,SEM,20151029,4314.405
57568,MPC,20151029,30161.0
34010,CFCB,20151029,943.676
16303,GLPI,20151029,2516.115
35417,NICK,20151029,321.32599999999996
44444,LKQ,20151029,5704.031999999999
47487,LDOS,20151029,3302.0
10789,ABMD,20151029,373.406
5511,NANO,20151029,239.136
37978,CRAI,20151029,309.823
40649,TDY,20151029,2771.0
43907,CRI,20151029,1988.04
24774,SBUX,20151029,12446.1
50557,FIG,20151029,2276.714
9481,SVCBY,20151029,18461.245
43675,NPO,20151029,1539.8
19925,ICD,20151029,317.841
150,APD,20151029,17438.1
9513,RDS.A,20151029,343701.0
59000,PBF,20151029,5107.1759999999995
49787,FSLR,20151029,7060.642
45149,MA,20151029,14634.0
54630,COWN,20151029,1900.9660000000001
38105,LLL,20151029,13036.0
47457,SPWR,20151029,4394.325
4390,KAMN,20151029,1223.704
43286,GSB,20151029,42.211999999999996
5449,INTG,20151029,139.88
31056,PCMI,20151029,548.633
31048,ABC,20151029,27736.157000000003
6392,MO,20151029,31999.0
27331,VICL,20151029,53.42
4350,JCI,20151029,29673.0
58919,WEBK,20151029,589.515
41190,ON,20151029,3950.1
53774,CLW,20151029,1551.533
45126,GSIT,20151029,103.70700000000001
8666,WST,20151029,1666.5
5457,MYE,20151029,445.38199999999995
4310,EME,20151029,3483.429
50441,PSTB,20151029,2485.134
32690,NICE,20151029,1825.329
50457,TWC,20151029,48721.0
6416,COP,20151029,105949.0
34034,DVD,20151029,90.286
46845,WEB,20151029,1194.154
43798,BANC,20151029,7256.81
14674,CHMG,20151029,1631.639
5875,NVO,20151029,12747.636
11287,SAN,20151029,1473860.6169999999
28230,INOD,20151029,51.762
44760,TPX,20151029,2739.4
30574,STM,20151029,8686.0
6693,QTM,20151029,305.385
5567,GPX,20151029,306.921
35657,OSIS,20151029,1014.824
9425,MPLX,20151029,1391.1
17835,VSAR,20151029,201.56400000000002
23358,ALKS,20151029,1880.955
43691,CME,20151029,80949.6
5847,WMB2,20151029,2243.531
28262,BWA,20151029,7687.1
44388,FPO,20151029,1526.524
45287,BWFG,20151029,1313.345
11205,BDRBF,20151029,23863.0
1079,BGG,20151029,1444.6879999999999
23342,DIN,20151029,2318.286
9177,TUES,20151029,379.01099999999997
24898,ABCW,20151029,2236.845
39259,FCVA,20151029,623.253
59487,FMS,20151029,25414.222999999998
779,BLL,20151029,7727.0
28291,BFS,20151029,1296.95
35713,DRQ,20151029,1438.12
321,ECOL,20151029,863.3760000000001
44752,GTXI,20151029,37.778
57018,LNKD,20151029,6716.71
37813,UPL,20151029,4191.965
28117,SIM,20151029,2197.163
37821,UBOH,20151029,616.092
59170,BVN,20151029,4717.0
4020,IDA,20151029,5937.986
9465,VGZ,20151029,30.209
30751,FMCB,20151029,2500.071
14618,BYBK,20151029,474.161
50633,ARAY,20151029,461.80199999999996
3968,HBP,20151029,204.4
6595,SCG2,20151029,1737.84
20043,VA,20151029,1320.4879999999998
444,AP,20151029,513.075
30679,HEOP,20151029,1873.925
24824,NKSH,20151029,1144.125
59258,CPAC,20151029,1120.82
23438,TVTY,20151029,742.427
28169,CPT,20151029,6033.888000000001
20125,EYES,20151029,33.287
46629,NSR,20151029,1834.285
55526,NXPI,20151029,8250.0
33901,SSREY,20151029,200327.0
17879,ATEN,20151029,177.959
3832,PNK,20151029,4588.920999999999
40628,SQI,20151029,264.41900000000004
43080,ACH,20151029,29631.326
11093,CMS1,20151029,17977.0
15726,FJTSY,20151029,26591.712000000003
24706,COLB,20151029,8755.984
23739,ODFL,20151029,2474.485
8706,WLBA,20151029,1728.2220000000002
27553,NSU,20151029,1010.637
9982,CCE,20151029,8015.0
8925,OSK,20151029,4613.0
1135,BC,20151029,3127.0
4975,PCRFY,20151029,49011.435
38372,GGB,20151029,19338.04
34237,IM,20151029,11461.749
10006,HAR,20151029,5811.081
34955,REIS,20151029,126.71600000000001
34227,CBD,20151029,10734.187
4935,HST,20151029,11980.0
15554,ENCR,20151029,4.814
47186,VSCP,20151029,6.313
40340,WWE,20151029,411.653
134,AET,20151029,53478.4
50120,ALLT,20151029,214.269
27635,TCBK,20151029,4021.6279999999997
58491,FRGI,20151029,399.26599999999996
34998,EDPFY,20151029,46305.724
58515,BCOV,20151029,125.69
54175,TBNK,20151029,1783.515
10125,ICAD,20151029,51.817
8863,YRCW,20151029,1964.8
27651,ATR,20151029,2491.752
1680,CLF,20151029,2271.5
1111,BT,20151029,38414.291
47843,HEES,20151029,1332.974
18976,PBFX,20151029,432.663
23755,TOT,20151029,229125.0
31892,WSTG,20151029,86.613
54463,ARI,20151029,2527.803
47779,LYV,20151029,6265.354
24105,MJCO,20151029,80.926
32012,SHO,20151029,3871.783
49986,COHN,20151029,386.292
38445,RSG,20151029,20791.8
5129,MDP,20151029,2878.978
19024,MRNS,20151029,36.753
691,AVY,20151029,4248.9
15436,SC,20151029,35991.227999999996
50010,AWI,20151029,2694.4
9864,BCS,20151029,1869137.236
27449,JAH,20151029,12875.5
32020,HBPCF,20151029,5.976
47264,BIDU,20151029,19608.381
54487,IRDM,20151029,3214.1620000000003
15393,CTRL,20151029,143.46200000000002
5055,MCK,20151029,55819.0
58344,ENFC,20151029,984.321
1741,COHU,20151029,332.486
50048,WFCF,20151029,8.793
5039,MGRC,20151029,1149.095
49491,ICFI,20151029,1102.056
4999,MXWL,20151029,171.857
34748,GIFI,20151029,339.296
58114,OAK,20151029,54858.051
35022,BXP,20151029,18980.263
23936,OFC,20151029,3918.473
47141,ISBC,20151029,20331.326
4630,LANC,20151029,752.0269999999999
10309,CSH,20151029,1399.859
47039,SIMO,20151029,434.32800000000003
34345,NUS,20151029,1553.4579999999999
38575,EPD,20151029,48527.8
39027,BCOR,20151029,836.4739999999999
6288,PPL,20151029,39246.0
55284,PRMW,20151029,66.678
4573,KYO,20151029,25196.06
10365,EEI,20151029,68.48899999999999
53958,GOV,20151029,2227.038
49394,EHTH,20151029,114.985
41094,PTR,20151029,373283.876
683,AVHI,20151029,756.14
4533,KOSS,20151029,21.75
32132,ERIE,20151029,18115.0
32437,E,20151029,161385.777
8735,HNH,20151029,649.6619999999999
1143,MTRN,20151029,774.137
34086,9627A,20151029,177528.0
46943,CXP,20151029,5222.679
46267,BOFI,20151029,6259.648
54622,CVE,20151029,19949.985
50337,DCT,20151029,3572.211
38129,AXTI,20151029,153.145
35126,OUTR,20151029,1266.8210000000001
43376,DDE,20151029,175.78900000000002
32116,CRAY,20151029,768.1410000000001
45001,CYTK,20151029,102.196
58106,IMPV,20151029,361.35699999999997
44827,ISBA,20151029,1619.25
34176,PAG,20151029,7674.9
24626,CACC,20151029,3375.6
44989,GNW,20151029,108222.0
6226,PATK,20151029,419.148
699,AVT,20151029,10864.456
32100,MD,20151029,4546.495
41014,CAMT,20151029,110.351
43413,CPSI,20151029,97.844
34166,IMS,20151029,7656.0
41022,CCMP,20151029,660.4739999999999
23844,WRLD,20151029,863.58
5355,MOD,20151029,942.3
35070,FIX,20151029,694.5260000000001
5946,FE,20151029,52663.0
45009,TBBK,20151029,4714.447
31338,STRZA,20151029,1616.5
58639,XYL,20151029,4645.0
31259,BHB,20151029,1567.921
27711,RGA,20151029,47606.12
4662,LEG,20151029,3066.2
18188,TMST,20151029,1180.2
1031,RFP,20151029,4548.0
59511,ASX,20151029,11171.983
34300,CDOM,20151029,13.776
49701,WU,20151029,9815.9
20379,GWB,20151029,9798.654
42868,XEL2,20151029,16515.443
41641,LTRX,20151029,28.822
54770,CALX,20151029,344.12800000000004
46430,MNOV,20151029,39.586999999999996
11646,TEVA,20151029,48625.0
5799,XEL,20151029,38029.696
42951,CHFN,20151029,1027.079
41665,MNDO,20151029,28.559
32884,ALXN,20151029,13153.015
54938,TNAV,20151029,218.108
40030,NTCT,20151029,3604.071
32383,SAM,20151029,690.9169999999999
5671,NR,20151029,912.67
35777,CLBH,20151029,688.9739999999999
9209,I,20151029,16640.721999999998
50876,FE5,20151029,13087.0
35928,SBBX,20151029,644.019
59566,PZE,20151029,2803.033
44365,CRHM,20151029,105.367
59886,BSMX,20151029,70001.302
17769,INGGF,20151029,1176.969
57753,ORC,20151029,2293.13
41704,RTIX,20151029,381.216
40532,EXPE,20151029,12403.273000000001
32330,TLK,20151029,10865.828000000001
59766,MX,20151029,430.39099999999996
6789,RGS,20151029,1120.373
39294,EPAY,20151029,656.409
3148,FLR,20151029,7599.361
3345,ALLY,20151029,156105.0
5807,XEL1,20151029,2242.772
30378,AZPN,20151029,266.78
48257,SQBG,20151029,809.466
18696,MOBL,20151029,157.83
42852,IDA1,20151029,5841.005999999999
40548,IMMR,20151029,108.603
32942,PGI,20151029,760.5139999999999
11406,TDRLF,20151029,1.095
41697,TSYS,20151029,348.82599999999996
11677,MERC,20151029,1272.417
5647,NYT,20151029,2339.9139999999998
30418,FTI,20151029,16919.36
28371,SFEF,20151029,74.208
34451,MWW,20151029,1132.2160000000001
59814,CHT,20151029,13153.335
3457,GT,20151029,17515.0
16485,TNDM,20151029,128.518
1452,CVCO,20151029,536.401
28533,DECK,20151029,1572.6660000000002
59838,BCH,20151029,43767.05
41609,KERX,20151029,154.654
53124,DGI,20151029,2976.4
59702,RDY,20151029,3091.405
53019,FLDM,20151029,378.48699999999997
39275,APTV,20151029,10792.0
11582,MGM,20151029,26680.266
38701,IXYS,20151029,387.99300000000005
30252,MTSN,20151029,123.175
56790,UAN,20151029,523.755
24330,PX,20151029,18456.0
53664,DMRC,20151028,59.586999999999996
57486,JMSB,20151028,884.5369999999999
23731,PYPL,20151028,27896.0
41254,RBBN,20151028,305.192
603,ARW,20151028,12006.198
35896,SAH,20151028,3292.408
56874,ANDX,20151028,4851.0
58874,TLMR,20151028,6504.035
28623,REG,20151028,4170.887
51070,TEL,20151028,20608.0
40950,SLAB,20151028,978.051
23723,FLOW,20151028,3410.0
33786,PURE,20151028,3.261
5441,MUR,20151028,12627.962
30334,O,20151028,11738.569
142,AEM,20151028,6805.608
1324,CWT,20151028,2306.52
32429,PRXL,20151028,1800.1
23960,SPOK,20151028,325.927
47998,NVDQ,20151028,181.15099999999998
57458,MTGE,20151028,6257.996999999999
39658,FFIV,20151028,2312.29
17386,OGS,20151028,4506.321
41712,EQIX,20151028,7705.666
18806,OEC,20151028,1116.252
33514,ECIA,20151028,3.992
34211,NOV,20151028,29628.0
32084,ACGL,20151028,23770.592
55054,APO,20151028,4818.05
24508,BSX,20151028,18215.0
36347,FXNC,20151028,688.895
3425,GSK,20151028,80296.192
45462,HY,20151028,1111.2
58028,CARB,20151028,128.0
23165,FSV,20151028,611.34
51495,DHX,20151028,408.311
48006,KRA,20151028,1064.399
38058,EQY,20151028,3308.728
42828,WCIC,20151028,852.806
3393,SO2,20151028,31726.0
53746,FSBW,20151028,641.98
47208,NCIT,20151028,159.113
887,BELFB,20151028,605.942
30980,FWVB,20151028,347.04400000000004
31866,BNCC,20151028,875.5239999999999
28813,AF,20151028,15099.204
2570,EML,20151028,121.039
30931,TRK,20151028,1550.434
23647,WOOF,20151028,2431.19
53696,ANCB,20151028,380.93199999999996
1845,CMC,20151028,3372.302
12995,CRUS,20151028,1212.2939999999999
58976,WP,20151028,6110.16
6120,PCG,20151028,61989.0
10663,DRE,20151028,7139.909000000001
9998,PPC,20151028,3341.8579999999997
46861,WPZ,20151028,49639.0
7915,TKR,20151028,2946.6
7227,0173A,20151028,9500.6
53092,ECHO,20151028,765.85
4901,MTW,20151028,3804.8
44736,SO6,20151028,7040.0
59024,YELP,20151028,764.405
11823,NABZY,20151028,670446.504
44341,CSBK,20151028,1153.895
43946,SAIA,20151028,750.987
15301,FCF,20151028,6384.749
4208,IP,20151028,31981.0
35308,DHIL,20151028,145.624
58019,MRQRF,20151028,5.768
20557,SRMC,20151028,11.124
28403,ARRS,20151028,4513.24
39100,ONFC,20151028,815.7660000000001
18032,MC,20151028,450.908
17729,AM,20151028,1882.7910000000002
1622,CHDN,20151028,2260.315
10604,LVLT,20151028,20883.0
8027,BZC,20151028,99.867
34203,TGI,20151028,6272.571
41798,TTMI,20151028,2670.967
47031,GAIN,20151028,508.19199999999995
9062,VLY,20151028,19571.532
4638,LNCE,20151028,1887.629
9633,INT,20151028,4972.9
36084,POWI,20151028,473.49
42134,GRMN,20151028,4388.472
42803,ANTM,20151028,62335.6
1292,CACI,20151028,3205.062
6885,ROG,20151028,943.9689999999999
5385,QDEL,20151028,419.042
273,HES,20151028,36456.0
33380,AFFX,20151028,547.3
28459,MAR,20151028,6153.0
19461,BHBK,20151028,1934.4379999999999
18879,GSS,20151028,220.21400000000003
21585,HLG,20151028,138.309
58689,MN,20151028,210.628
34664,TIVO,20151028,2183.831
5743,NSC,20151028,33527.0
4773,RRC,20151028,8397.904
3306,GD,20151028,32980.0
36520,FUSB,20151028,548.5369999999999
35142,QUIK,20151028,31.073
41062,SPRT,20151028,85.33
44280,QEP,20151028,8456.1
5906,OXY,20151028,50089.0
19400,KXSCF,20151028,124.764
4741,LNC,20151028,249532.0
28591,CBL,20151028,6695.735
54574,GNRC,20151028,1837.579
36972,NTDOY,20151028,11651.089
18904,RYAM,20151028,1286.932
6893,ROL,20151028,862.3389999999999
56064,DRII,20151028,1764.125
29157,CGIP,20151028,1262.221
58618,CG,20151028,32796.7
38567,SMED,20151028,30.32
174,SO1,20151028,21633.0
16176,PTC,20151028,2209.913
7339,SO,20151028,75215.0
53003,WES,20151028,7172.331999999999
27703,ANIK,20151028,222.851
32453,WSTL,20151028,96.898
10200,PLXS,20151028,1702.388
9609,WTS,20151028,1858.3
29298,DSPG,20151028,183.38099999999997
24399,ICA,20151028,6998.816
40285,RDWR,20151028,426.754
44811,BWLD,20151028,1019.097
30268,HBKS,20151028,340.909
3052,FCNCA,20151028,31449.824
45925,BFIN,20151028,1431.4229999999998
38544,DYAX,20151028,348.91900000000004
12601,NMR,20151028,366917.044
23787,ARIS,20151028,49.748000000000005
15225,FDBC,20151028,729.2080000000001
43860,MMLP,20151028,1401.435
42063,AFOP,20151028,102.573
40703,BGCP,20151028,4117.846
15241,FBAK,20151028,3637.671
35213,JLL,20151028,5235.026
33498,BVSN,20151028,34.821
43891,HOS,20151028,2997.696
56558,BAH,20151028,2874.625
27659,ORLY,20151028,6775.266
42327,MPX,20151028,114.613
36426,ZTSTF,20151028,1.42
47387,KS,20151028,3249.935
32665,OTEX,20151028,4264.99
58827,SVNT,20151028,2028.369
126,ASMIY,20151028,2193.391
12399,TECH,20151028,1128.32
17378,IBP,20151028,347.205
7512,PSA,20151028,9654.815
45315,EXR,20151028,6002.835999999999
35189,PCG1,20151028,61784.0
4517,KEX,20151028,4165.939
20614,TBK,20151028,1581.463
4525,KMTUY,20151028,21989.692000000003
5331,SO4,20151028,7913.0
28475,BDC,20151028,3459.363
345,AXP1,20151028,29988.0
8759,WMB,20151028,50819.0
5922,OII,20151028,3420.63
22144,AAPCF,20151028,81.34100000000001
32092,SMSI,20151028,24.849
32641,BYFC,20151028,403.907
10381,CMO,20151028,14302.115
47974,LSBK,20151028,472.29699999999997
4813,LUB,20151028,264.258
46991,CMPR,20151028,1343.6729999999998
23808,ATNI,20151028,946.4580000000001
51942,FFNW,20151028,984.069
11566,DX,20151028,3928.2009999999996
51010,CAVM,20151028,424.70300000000003
1781,CCF,20151028,257.897
31139,CBZ,20151028,952.007
31794,LSI,20151028,2106.812
23800,HMN,20151028,9903.499
41102,SGMO,20151028,232.516
7430,STAA,20151028,61.91
7794,ANDV,20151028,16601.0
14758,IQV,20151028,4033.736
29938,FR,20151028,2706.68
3816,HTHIY,20151028,103115.992
46454,SGI,20151028,358.936
52157,NFBK,20151028,3181.434
57536,ELLI,20151028,366.347
30169,CLI,20151028,4001.902
33602,QGEN,20151028,4159.431
45446,SIFI,20151028,1453.646
3808,HLT,20151028,25932.0
30595,USAP,20151028,317.35
23386,VRTX,20151028,2433.993
20197,CNV,20151028,1875.774
6669,KWR,20151028,703.743
11117,MEOH,20151028,4547.397
7132,SCI,20151028,11653.121000000001
60297,FCTY,20151028,720.041
52149,UIHC,20151028,780.68
59393,UMC,20151028,9982.174
44895,MEAOF,20151028,73.682
34572,KRC,20151028,6353.392
36810,VLKAY,20151028,414568.958
22796,DORM,20151028,639.305
47296,AMSF,20151028,1552.54
6964,SJW,20151028,1323.375
8442,VAR,20151028,3600.748
20077,GNBC,20151028,2415.987
60171,BLKB,20151028,844.164
12167,FCAU,20151028,115583.62599999999
42382,MDLZ,20151028,66390.0
1484,CNL,20151028,4305.349
43120,WNEB,20151028,1357.215
30659,NTRI,20151028,117.64200000000001
3888,HOT,20151028,8185.0
20117,STD1,20151028,427782.8
29906,IMAX,20151028,713.823
59630,TELNY,20151028,24453.488999999998
48433,CUBI,20151028,7599.471
13735,SIGI,20151028,6898.116999999999
2904,NEE,20151028,79963.0
24848,SPN,20151028,5284.388000000001
51926,ROIC,20151028,2062.814
2143,CFR,20151028,28341.352000000003
12939,WGP,20151028,7174.004
38413,CSGP,20151028,2090.736
30627,FMX,20151028,24898.982000000004
46613,ICE,20151028,65856.0
40858,ISIL,20151028,1131.647
8450,VECO,20151028,918.689
19103,GPRO,20151028,1209.281
48223,SNCR,20151028,921.6389999999999
3760,HSY,20151028,5630.62
29950,FALC,20151028,31.741
59527,MHGVY,20151028,4416.835999999999
30479,DIMC,20151028,612.124
38461,PFBX,20151028,656.6489999999999
49962,FXCB,20151028,1098.797
36906,ALU,20151028,24521.798
43699,WHG,20151028,166.217
42844,CNL1,20151028,4195.925
12765,LYG,20151028,1236054.971
6733,RES,20151028,1288.0910000000001
34293,STNR,20151028,530.082
3124,FPL1,20151028,41902.0
33698,STRA,20151028,230.273
43056,MANT,20151028,1519.737
17801,UVSP,20151028,2851.5679999999998
24439,AGCO,20151028,7071.6
37746,LUNMF,20151028,7250.766
18720,COT,20151028,2975.3
6749,USLM,20151028,193.483
28323,ROYL,20151028,11.318
19032,MDCA,20151028,1617.201
50860,FRBA,20151028,808.0310000000001
28663,ROCK,20151028,920.197
9769,EHC,20151028,4249.3
3656,HVT,20151028,472.481
436,AMGN,20151028,71869.0
46130,WEX,20151028,4348.504
17789,LQ,20151028,3134.9240000000004
34432,HIHO,20151028,17.586
37690,PGC,20151028,3268.9629999999997
22804,ATML,20151028,1300.8980000000001
58272,HTA,20151028,3179.586
8410,VSEC,20151028,624.689
2896,FMC,20151028,6447.0
59582,STO,20151028,115436.494
47312,TAL.2,20151028,4423.867
9801,CNO,20151028,31011.2
37786,SRYB,20151028,276.916
35769,EPR,20151028,4201.105
11173,LOCK,20151028,662.8989999999999
20258,3CZFS,20151028,953.977
3576,SO3,20151028,4861.0
3680,HWKN,20151028,253.21400000000003
37370,FOFN,20151028,714.5
49752,HBI,20151028,5819.4
43560,FORM,20151028,344.212
2111,CHMT,20151028,2387.0
21046,AXTA,20151028,5898.9
12058,SU,20151028,60265.004
34384,FORR,20151028,292.7
23257,ISIG,20151028,30.943
3503,GHM,20151028,150.084
60395,ACFC,20151028,817.997
22718,PUB,20151028,1553.955
53140,LOPE,20151028,912.6110000000001
28387,KOF,20151028,12591.726999999999
25078,LFUS,20151028,1091.877
38501,FMAO,20151028,957.5219999999999
2642,ESIO,20151028,225.158
8556,WBA,20151028,68782.0
29207,MAA,20151028,6887.340999999999
15361,THFF,20151028,2942.833
45549,DHOXY,20151028,1313.1629999999998
53560,MHH,20151028,39.765
9947,UNM,20151028,61503.8
